               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 165,            0.031138,           0.0087626,                   0,             0.93919,             0.94553,              0.9582,             0.47535,            0.035964,           0.0061719,                   0,           0.0048426,           0.0048426,           0.0048426
                 166,            0.030738,           0.0088119,                   0,             0.90063,             0.92517,             0.93821,             0.48235,             0.03691,           0.0063155,                   0,            0.004796,            0.004796,            0.004796
                 167,            0.030699,           0.0084539,                   0,             0.91777,             0.91156,             0.91726,              0.4752,             0.03648,           0.0061495,                   0,           0.0047495,           0.0047495,           0.0047495
                 168,            0.031414,           0.0093035,                   0,             0.93126,             0.92517,               0.935,             0.47634,            0.036708,           0.0062186,                   0,           0.0047031,           0.0047031,           0.0047031
                 169,            0.031227,            0.008798,                   0,             0.90475,             0.90468,              0.9283,             0.46516,            0.037243,           0.0062728,                   0,           0.0046568,           0.0046568,           0.0046568
                 170,            0.029824,           0.0084812,                   0,             0.88863,             0.87075,              0.9148,             0.46885,            0.036481,           0.0061876,                   0,           0.0046105,           0.0046105,           0.0046105
                 171,            0.031482,            0.008799,                   0,             0.91998,             0.93856,             0.95126,               0.467,            0.036754,           0.0062942,                   0,           0.0045644,           0.0045644,           0.0045644
                 172,            0.031268,           0.0087205,                   0,             0.92514,             0.92471,             0.93455,             0.47012,            0.036428,           0.0061654,                   0,           0.0045184,           0.0045184,           0.0045184
                 173,            0.030272,           0.0088068,                   0,             0.89862,             0.90476,             0.91486,             0.45761,            0.037239,           0.0062216,                   0,           0.0044724,           0.0044724,           0.0044724
                 174,             0.03073,            0.008744,                   0,             0.91142,             0.91156,             0.92329,             0.45609,            0.037386,            0.006216,                   0,           0.0044266,           0.0044266,           0.0044266
                 175,            0.031499,           0.0086791,                   0,             0.91824,             0.91837,             0.95127,             0.45572,             0.03753,           0.0061857,                   0,           0.0043809,           0.0043809,           0.0043809
                 176,              0.0312,           0.0089157,                   0,             0.91275,             0.92512,             0.93531,             0.46417,            0.036948,           0.0061906,                   0,           0.0043353,           0.0043353,           0.0043353
                 177,            0.030672,           0.0088799,                   0,             0.93874,             0.93878,             0.94324,             0.46507,             0.03656,           0.0061041,                   0,           0.0042899,           0.0042899,           0.0042899
                 178,            0.030008,           0.0087504,                   0,             0.90963,             0.89116,             0.92348,             0.46882,             0.03683,           0.0063535,                   0,           0.0042445,           0.0042445,           0.0042445
                 179,            0.030054,           0.0087973,                   0,             0.89855,             0.90476,             0.90375,              0.4673,            0.036979,           0.0062789,                   0,           0.0041994,           0.0041994,           0.0041994
                 180,            0.029806,           0.0087037,                   0,             0.89789,             0.89796,             0.93916,             0.47025,            0.036847,           0.0061976,                   0,           0.0041543,           0.0041543,           0.0041543
                 181,             0.03025,           0.0086368,                   0,             0.90468,             0.91156,             0.93082,             0.47477,            0.036599,            0.006199,                   0,           0.0041094,           0.0041094,           0.0041094
                 182,            0.029437,           0.0084514,                   0,             0.86997,             0.91156,             0.92797,               0.482,            0.036432,           0.0061371,                   0,           0.0040647,           0.0040647,           0.0040647
                 183,            0.031096,           0.0086448,                   0,             0.93279,             0.94419,              0.9631,             0.46562,            0.036306,           0.0062091,                   0,           0.0040201,           0.0040201,           0.0040201
                 184,            0.030156,           0.0083209,                   0,             0.89185,             0.89761,             0.92978,             0.47756,            0.036524,           0.0062744,                   0,           0.0039757,           0.0039757,           0.0039757
                 185,            0.030555,           0.0088205,                   0,             0.92399,             0.91156,             0.93344,             0.47006,            0.036553,           0.0061197,                   0,           0.0039314,           0.0039314,           0.0039314
                 186,            0.030675,           0.0087614,                   0,             0.92853,             0.88383,             0.93137,             0.46579,            0.037439,           0.0062752,                   0,           0.0038873,           0.0038873,           0.0038873
                 187,             0.03039,           0.0081658,                   0,             0.94943,             0.89796,             0.94348,             0.47942,            0.036793,           0.0062431,                   0,           0.0038434,           0.0038434,           0.0038434
                 188,             0.02947,           0.0083684,                   0,             0.89677,             0.94549,             0.94692,             0.48859,            0.036592,           0.0061674,                   0,           0.0037997,           0.0037997,           0.0037997
                 189,            0.029959,           0.0083162,                   0,             0.92593,             0.93878,             0.93908,             0.46672,            0.036524,            0.006055,                   0,           0.0037562,           0.0037562,           0.0037562
                 190,            0.028853,           0.0085761,                   0,              0.8896,             0.93188,             0.92567,             0.45875,            0.037095,           0.0062775,                   0,           0.0037128,           0.0037128,           0.0037128
                 191,            0.029701,           0.0085848,                   0,             0.92356,             0.90413,             0.92293,             0.48141,            0.036515,           0.0062911,                   0,           0.0036697,           0.0036697,           0.0036697
                 192,            0.029873,           0.0087609,                   0,             0.90451,             0.90476,             0.91107,             0.46651,            0.036715,           0.0061748,                   0,           0.0036267,           0.0036267,           0.0036267
                 193,            0.029039,           0.0083988,                   0,             0.92372,             0.91156,             0.92849,             0.48418,            0.036278,           0.0060432,                   0,            0.003584,            0.003584,            0.003584
                 194,            0.029994,           0.0085932,                   0,             0.94814,             0.87755,             0.93912,             0.47916,            0.037243,           0.0062031,                   0,           0.0035415,           0.0035415,           0.0035415
                 195,            0.030045,           0.0085771,                   0,             0.95171,             0.93878,             0.94187,             0.47176,            0.036325,           0.0060332,                   0,           0.0034991,           0.0034991,           0.0034991
                 196,            0.028882,           0.0083856,                   0,             0.93783,             0.92355,             0.93406,             0.48165,            0.036453,           0.0060908,                   0,            0.003457,            0.003457,            0.003457
                 197,            0.029818,           0.0085039,                   0,             0.91862,             0.92517,             0.94024,             0.49522,             0.03613,           0.0060136,                   0,           0.0034152,           0.0034152,           0.0034152
                 198,            0.028843,           0.0083643,                   0,             0.94508,             0.93878,             0.94856,             0.48323,            0.036519,           0.0059497,                   0,           0.0033735,           0.0033735,           0.0033735
                 199,            0.029155,           0.0085433,                   0,             0.93038,             0.91156,             0.94385,             0.47368,            0.036891,            0.006113,                   0,           0.0033321,           0.0033321,           0.0033321
                 200,            0.029063,           0.0085285,                   0,              0.9053,             0.91156,             0.93617,             0.48393,            0.036526,           0.0059975,                   0,           0.0032909,           0.0032909,           0.0032909
                 201,            0.029582,           0.0085281,                   0,             0.93051,             0.91156,             0.93873,             0.48853,            0.036242,           0.0059973,                   0,             0.00325,             0.00325,             0.00325
                 202,            0.028405,           0.0078462,                   0,             0.94394,             0.91837,             0.94204,             0.48653,            0.035833,           0.0059908,                   0,           0.0032093,           0.0032093,           0.0032093
                 203,            0.028093,           0.0080801,                   0,             0.91946,             0.93197,             0.94138,             0.49062,            0.036203,           0.0060612,                   0,           0.0031689,           0.0031689,           0.0031689
                 204,             0.02938,            0.008145,                   0,             0.92352,             0.90476,             0.94025,             0.48907,            0.036526,           0.0062006,                   0,           0.0031287,           0.0031287,           0.0031287
                 205,            0.029617,           0.0077565,                   0,             0.93671,             0.91156,             0.93545,             0.46466,             0.03679,           0.0062568,                   0,           0.0030888,           0.0030888,           0.0030888
                 206,             0.02902,           0.0081827,                   0,             0.95848,             0.94558,             0.94668,             0.47915,            0.035862,           0.0060788,                   0,           0.0030491,           0.0030491,           0.0030491
                 207,            0.028448,           0.0084767,                   0,             0.94963,             0.90476,             0.93631,             0.49104,            0.035887,           0.0061243,                   0,           0.0030097,           0.0030097,           0.0030097
                 208,            0.028775,            0.008708,                   0,             0.94367,             0.91837,             0.93494,                0.48,            0.035786,           0.0060741,                   0,           0.0029706,           0.0029706,           0.0029706
                 209,            0.028306,           0.0083967,                   0,             0.91724,             0.90474,             0.94025,             0.49319,            0.036419,           0.0060524,                   0,           0.0029318,           0.0029318,           0.0029318
                 210,            0.027971,           0.0082291,                   0,             0.93047,             0.91156,             0.94432,             0.49879,            0.036201,           0.0060523,                   0,           0.0028932,           0.0028932,           0.0028932
                 211,             0.02933,           0.0082092,                   0,             0.91486,             0.87723,             0.91407,             0.46499,            0.036816,           0.0060953,                   0,            0.002855,            0.002855,            0.002855
                 212,            0.030175,           0.0086897,                   0,             0.93006,             0.90457,             0.93447,             0.48334,            0.036316,           0.0060223,                   0,            0.002817,            0.002817,            0.002817
                 213,            0.027732,           0.0085346,                   0,             0.91594,             0.89116,             0.91294,             0.48438,            0.036421,           0.0060484,                   0,           0.0027793,           0.0027793,           0.0027793
                 214,            0.029059,           0.0079073,                   0,             0.94429,             0.92517,             0.93357,              0.4916,            0.036451,           0.0060327,                   0,           0.0027419,           0.0027419,           0.0027419
                 215,              0.0292,           0.0079619,                   0,             0.95134,             0.93197,             0.93865,             0.47368,            0.036698,           0.0060962,                   0,           0.0027048,           0.0027048,           0.0027048
                 216,            0.028019,           0.0082266,                   0,             0.92413,             0.91156,             0.92211,             0.47309,            0.036946,           0.0062617,                   0,           0.0026681,           0.0026681,           0.0026681
                 217,            0.028313,           0.0085349,                   0,              0.9178,             0.91145,             0.94202,             0.48478,            0.036438,           0.0062142,                   0,           0.0026316,           0.0026316,           0.0026316
                 218,            0.028694,           0.0083331,                   0,             0.93102,             0.91837,             0.94861,             0.45396,            0.036789,           0.0061269,                   0,           0.0025954,           0.0025954,           0.0025954
                 219,            0.028147,           0.0084451,                   0,             0.89539,             0.93197,             0.93413,             0.47531,            0.036586,           0.0061186,                   0,           0.0025596,           0.0025596,           0.0025596
                 220,            0.028233,           0.0084963,                   0,             0.92433,             0.91837,             0.92866,             0.47021,            0.036374,           0.0061983,                   0,           0.0025241,           0.0025241,           0.0025241
                 221,            0.028602,           0.0081045,                   0,             0.92567,             0.93197,             0.94191,             0.48507,            0.036027,           0.0061038,                   0,           0.0024889,           0.0024889,           0.0024889
                 222,            0.028255,           0.0081367,                   0,             0.93786,             0.92517,             0.94393,             0.47512,            0.036521,           0.0061308,                   0,           0.0024541,           0.0024541,           0.0024541
                 223,            0.027171,           0.0082324,                   0,             0.93833,             0.93197,             0.93884,              0.4732,            0.037186,           0.0061349,                   0,           0.0024195,           0.0024195,           0.0024195
                 224,             0.02812,           0.0078342,                   0,             0.92563,             0.93197,              0.9399,             0.47575,            0.036385,           0.0061675,                   0,           0.0023854,           0.0023854,           0.0023854
                 225,            0.027322,           0.0082358,                   0,             0.95066,             0.91837,              0.9552,             0.47056,            0.036434,           0.0061708,                   0,           0.0023515,           0.0023515,           0.0023515
                 226,            0.028069,           0.0080214,                   0,             0.93833,             0.93197,             0.95323,             0.47551,            0.036492,           0.0062308,                   0,            0.002318,            0.002318,            0.002318
                 227,            0.027293,           0.0079007,                   0,             0.87257,             0.93197,             0.92159,             0.45811,            0.037033,           0.0062298,                   0,           0.0022849,           0.0022849,           0.0022849
                 228,            0.027953,           0.0080377,                   0,             0.87912,             0.89116,              0.9126,             0.46828,            0.037482,            0.006348,                   0,           0.0022521,           0.0022521,           0.0022521
                 229,            0.028125,           0.0083902,                   0,             0.91714,             0.90476,              0.9258,             0.48317,            0.036836,           0.0061333,                   0,           0.0022196,           0.0022196,           0.0022196
                 230,            0.027768,           0.0080941,                   0,             0.93792,             0.92517,             0.93623,              0.4896,            0.036075,            0.006071,                   0,           0.0021876,           0.0021876,           0.0021876
                 231,            0.026428,           0.0078716,                   0,             0.93877,             0.93872,             0.94757,             0.48369,            0.035995,           0.0061217,                   0,           0.0021558,           0.0021558,           0.0021558
                 232,            0.027295,           0.0083617,                   0,             0.93789,             0.92517,             0.92871,             0.48425,            0.035944,           0.0061213,                   0,           0.0021245,           0.0021245,           0.0021245
                 233,            0.027573,           0.0080631,                   0,             0.95061,             0.91663,               0.927,             0.46852,            0.036015,           0.0061264,                   0,           0.0020935,           0.0020935,           0.0020935
                 234,            0.028105,           0.0081222,                   0,             0.91889,             0.92517,              0.9158,             0.47522,            0.035842,            0.006029,                   0,           0.0020629,           0.0020629,           0.0020629
                 235,            0.026977,           0.0082383,                   0,             0.91331,             0.93197,             0.92458,             0.47802,            0.035967,           0.0060615,                   0,           0.0020327,           0.0020327,           0.0020327
                 236,            0.027239,           0.0077779,                   0,             0.93877,             0.93876,             0.93729,             0.48113,            0.036028,           0.0060233,                   0,           0.0020028,           0.0020028,           0.0020028
                 237,            0.028287,           0.0080402,                   0,             0.92559,             0.93197,             0.92686,             0.49073,            0.035941,           0.0060519,                   0,           0.0019734,           0.0019734,           0.0019734
                 238,            0.026996,            0.008232,                   0,              0.9396,             0.95237,             0.94185,             0.48168,            0.036165,           0.0060078,                   0,           0.0019443,           0.0019443,           0.0019443
                 239,            0.027278,           0.0076293,                   0,             0.94409,             0.92517,             0.94189,             0.48919,            0.035695,           0.0059942,                   0,           0.0019156,           0.0019156,           0.0019156
                 240,            0.027425,            0.007813,                   0,              0.8966,             0.89116,             0.91239,             0.47593,            0.036404,           0.0061828,                   0,           0.0018873,           0.0018873,           0.0018873
                 241,             0.02669,           0.0078163,                   0,             0.91997,             0.93878,              0.9247,             0.47392,            0.036657,           0.0061576,                   0,           0.0018594,           0.0018594,           0.0018594
                 242,            0.026334,           0.0081159,                   0,             0.90035,             0.92517,             0.91993,             0.48322,            0.036523,           0.0060526,                   0,           0.0018319,           0.0018319,           0.0018319
                 243,            0.026684,           0.0077723,                   0,             0.91305,             0.93197,             0.92497,             0.48733,            0.035895,           0.0059885,                   0,           0.0018048,           0.0018048,           0.0018048
                 244,             0.02694,           0.0077306,                   0,             0.91275,             0.92515,             0.92604,             0.47269,            0.036438,           0.0060515,                   0,           0.0017781,           0.0017781,           0.0017781
                 245,            0.026004,           0.0079662,                   0,             0.90903,             0.88375,             0.91491,             0.48982,             0.03641,           0.0060301,                   0,           0.0017519,           0.0017519,           0.0017519
                 246,            0.026779,           0.0077405,                   0,              0.9375,             0.91837,             0.93849,             0.47224,             0.03625,           0.0060959,                   0,            0.001726,            0.001726,            0.001726
                 247,            0.026109,            0.007843,                   0,             0.91837,             0.91837,             0.92118,             0.47865,            0.036293,            0.006121,                   0,           0.0017005,           0.0017005,           0.0017005
                 248,            0.026855,           0.0078033,                   0,             0.92463,             0.91837,             0.94753,             0.49161,            0.036471,           0.0060621,                   0,           0.0016755,           0.0016755,           0.0016755
                 249,            0.027068,           0.0081445,                   0,             0.92463,             0.91837,             0.94604,             0.49985,            0.035986,            0.006059,                   0,           0.0016509,           0.0016509,           0.0016509
                 250,            0.027459,           0.0073037,                   0,             0.92667,             0.94556,             0.95138,             0.49432,            0.035975,           0.0059488,                   0,           0.0016267,           0.0016267,           0.0016267
                 251,            0.026565,           0.0076566,                   0,             0.92566,             0.93197,             0.93356,              0.4973,            0.035944,           0.0059882,                   0,           0.0016029,           0.0016029,           0.0016029
                 252,            0.027554,           0.0081061,                   0,             0.91946,             0.93195,             0.92464,             0.48504,            0.035847,           0.0060719,                   0,           0.0015795,           0.0015795,           0.0015795
                 253,            0.027075,           0.0079381,                   0,             0.91327,             0.93197,             0.92398,             0.48205,            0.035862,           0.0059697,                   0,           0.0015566,           0.0015566,           0.0015566
                 254,            0.026894,           0.0081222,                   0,              0.9527,             0.95918,             0.94455,             0.48889,            0.035538,           0.0058552,                   0,           0.0015341,           0.0015341,           0.0015341
                 255,            0.026169,           0.0078377,                   0,             0.93288,             0.94549,             0.93047,             0.49263,            0.035759,           0.0059754,                   0,           0.0015121,           0.0015121,           0.0015121
                 256,            0.027546,           0.0081356,                   0,             0.93872,             0.93878,              0.9343,              0.4879,            0.035829,           0.0060435,                   0,           0.0014905,           0.0014905,           0.0014905
                 257,            0.027007,           0.0080545,                   0,             0.91889,             0.92517,             0.92881,             0.49356,             0.03627,           0.0060071,                   0,           0.0014693,           0.0014693,           0.0014693
                 258,            0.026555,            0.007672,                   0,             0.91275,             0.92513,             0.92494,             0.49744,            0.036032,           0.0059458,                   0,           0.0014486,           0.0014486,           0.0014486
                 259,            0.026616,           0.0076541,                   0,             0.94595,             0.95237,             0.94439,             0.48247,            0.035798,            0.005957,                   0,           0.0014283,           0.0014283,           0.0014283
                 260,            0.026955,           0.0077992,                   0,             0.92617,             0.93877,             0.94221,             0.48098,            0.036022,           0.0059884,                   0,           0.0014084,           0.0014084,           0.0014084
                 261,            0.026591,           0.0082054,                   0,             0.93874,             0.93878,             0.94474,             0.48875,            0.035783,           0.0059473,                   0,            0.001389,            0.001389,            0.001389
                 262,            0.027709,           0.0076966,                   0,             0.90789,             0.93877,             0.93978,             0.48904,            0.035817,           0.0060386,                   0,           0.0013701,           0.0013701,           0.0013701
                 263,            0.025967,           0.0080377,                   0,             0.89473,             0.92514,             0.91714,             0.48952,            0.035819,           0.0060675,                   0,           0.0013516,           0.0013516,           0.0013516
                 264,            0.026457,           0.0076542,                   0,             0.92464,             0.91837,             0.92908,              0.4968,            0.035359,           0.0060024,                   0,           0.0013336,           0.0013336,           0.0013336
                 265,            0.026348,           0.0076504,                   0,             0.91994,             0.93878,             0.93644,             0.49607,            0.035408,           0.0060218,                   0,            0.001316,            0.001316,            0.001316
                 266,            0.026468,           0.0076113,                   0,             0.93288,             0.94556,             0.93511,             0.47858,            0.035792,           0.0060337,                   0,           0.0012989,           0.0012989,           0.0012989
                 267,            0.025727,           0.0076128,                   0,             0.93243,             0.93867,             0.93046,             0.47588,            0.036306,           0.0060063,                   0,           0.0012822,           0.0012822,           0.0012822
                 268,            0.025813,            0.007627,                   0,             0.93792,             0.92499,             0.93193,             0.47514,            0.036035,           0.0060653,                   0,            0.001266,            0.001266,            0.001266
                 269,            0.025259,           0.0073694,                   0,             0.93288,             0.94555,             0.93233,             0.48813,            0.035482,           0.0059638,                   0,           0.0012503,           0.0012503,           0.0012503
                 270,            0.026354,           0.0077331,                   0,             0.94516,             0.93878,             0.93917,             0.49159,            0.035566,           0.0059781,                   0,            0.001235,            0.001235,            0.001235
                 271,            0.025868,           0.0080804,                   0,             0.92667,             0.94558,              0.9524,             0.48788,            0.036172,            0.005999,                   0,           0.0012202,           0.0012202,           0.0012202
                 272,            0.025664,           0.0076158,                   0,             0.95205,              0.9455,              0.9407,             0.47374,            0.035993,           0.0060327,                   0,           0.0012059,           0.0012059,           0.0012059
                 273,            0.026922,           0.0077329,                   0,             0.93147,             0.92517,             0.92483,             0.49099,            0.035796,           0.0060257,                   0,           0.0011921,           0.0011921,           0.0011921
                 274,            0.025511,           0.0071592,                   0,             0.92616,             0.93878,             0.93105,             0.49845,            0.036213,           0.0059974,                   0,           0.0011787,           0.0011787,           0.0011787
                 275,            0.024936,           0.0077764,                   0,             0.91946,             0.93196,             0.92452,             0.48279,             0.03643,            0.006086,                   0,           0.0011658,           0.0011658,           0.0011658
                 276,            0.025992,           0.0076222,                   0,             0.94516,             0.93878,             0.93665,             0.47653,            0.036428,           0.0060674,                   0,           0.0011533,           0.0011533,           0.0011533
                 277,            0.026366,            0.007652,                   0,             0.91391,             0.93877,             0.93038,             0.48201,            0.036159,           0.0060468,                   0,           0.0011414,           0.0011414,           0.0011414
                 278,            0.025096,           0.0074559,                   0,             0.93197,             0.93197,             0.93221,             0.48074,            0.035922,           0.0060475,                   0,           0.0011299,           0.0011299,           0.0011299
                 279,            0.026003,           0.0074396,                   0,             0.93287,             0.94558,             0.94358,              0.4893,            0.035817,           0.0060243,                   0,           0.0011189,           0.0011189,           0.0011189
                 280,            0.025982,            0.008308,                   0,             0.93875,             0.93878,              0.9502,             0.49689,            0.035578,           0.0059796,                   0,           0.0011084,           0.0011084,           0.0011084
                 281,            0.025396,           0.0075634,                   0,             0.91946,             0.93196,             0.93888,             0.48962,            0.035826,           0.0059714,                   0,           0.0010983,           0.0010983,           0.0010983
                 282,            0.025456,           0.0076668,                   0,             0.91946,             0.93194,             0.93076,             0.48951,            0.036108,           0.0060164,                   0,           0.0010888,           0.0010888,           0.0010888
                 283,            0.025921,           0.0079624,                   0,             0.92616,             0.93878,             0.94625,             0.49566,            0.035646,           0.0060689,                   0,           0.0010797,           0.0010797,           0.0010797
                 284,            0.026515,           0.0076822,                   0,             0.91214,             0.91837,             0.92858,             0.49249,            0.035916,           0.0060928,                   0,           0.0010711,           0.0010711,           0.0010711
                 285,             0.02639,           0.0079295,                   0,             0.91996,             0.93878,             0.93857,             0.48065,            0.035812,           0.0061035,                   0,            0.001063,            0.001063,            0.001063
                 286,            0.026476,           0.0079265,                   0,             0.93238,             0.93878,             0.95516,             0.49097,            0.035509,           0.0059702,                   0,           0.0010554,           0.0010554,           0.0010554
                 287,            0.025578,           0.0076675,                   0,             0.92565,             0.93197,             0.93271,               0.502,            0.035444,            0.006002,                   0,           0.0010483,           0.0010483,           0.0010483
                 288,            0.025075,           0.0074753,                   0,             0.92466,             0.91834,             0.92772,             0.50319,            0.035663,           0.0059721,                   0,           0.0010416,           0.0010416,           0.0010416
                 289,             0.02555,           0.0074222,                   0,             0.93098,             0.91837,             0.92422,             0.49111,            0.035715,           0.0060733,                   0,           0.0010355,           0.0010355,           0.0010355
                 290,            0.025647,           0.0076265,                   0,             0.93835,             0.93188,              0.9392,              0.4911,            0.035932,           0.0061352,                   0,           0.0010298,           0.0010298,           0.0010298
                 291,             0.02478,           0.0075459,                   0,             0.91827,             0.91837,             0.92558,             0.47789,             0.03638,           0.0061523,                   0,           0.0010247,           0.0010247,           0.0010247
                 292,            0.025736,           0.0078459,                   0,             0.91333,             0.93196,             0.93053,             0.47517,            0.036406,           0.0060816,                   0,             0.00102,             0.00102,             0.00102
                 293,            0.025964,           0.0075942,                   0,             0.92617,             0.93878,             0.94314,             0.48828,            0.036236,           0.0060381,                   0,           0.0010158,           0.0010158,           0.0010158
                 294,            0.025198,           0.0077253,                   0,             0.92666,             0.94555,             0.94769,              0.4934,            0.036173,           0.0060674,                   0,           0.0010121,           0.0010121,           0.0010121
                 295,            0.025435,           0.0072767,                   0,              0.9315,              0.9251,             0.93089,             0.48619,            0.035917,           0.0059857,                   0,           0.0010089,           0.0010089,           0.0010089
                 296,             0.02582,           0.0076092,                   0,               0.931,             0.91837,             0.92794,             0.49099,            0.035408,           0.0059443,                   0,           0.0010062,           0.0010062,           0.0010062
                 297,            0.025146,           0.0078494,                   0,             0.93835,             0.93197,             0.94745,             0.49622,            0.035275,           0.0059565,                   0,           0.0010039,           0.0010039,           0.0010039
                 298,            0.025193,           0.0074148,                   0,             0.94481,             0.93175,             0.93627,             0.49469,            0.035347,           0.0059607,                   0,           0.0010022,           0.0010022,           0.0010022
                 299,            0.025072,           0.0079321,                   0,             0.92465,             0.91837,             0.92505,             0.47902,            0.035886,           0.0060617,                   0,            0.001001,            0.001001,            0.001001
